# Results for 200 trials
# n   time (msec)
# ---------------
5  1
10  3
15  16
20  1
25  0
30  1
35  1
40  1
45  1
50  1
55  1
60  2
65  2
70  2
75  2
80  2
85  3
90  8
95  3
100  4
105  4
110  4
115  5
120  5
125  5
130  6
135  6
140  6
145  7
150  8
155  7
160  8
165  9
170  10
175  10
