# Results for 1000 trials
# n   time (msec)
# ---------------
1  2
2  3
3  4
4  5
5  1
6  1
7  3
8  4
9  4
10  3
11  3
12  2
13  2
14  2
15  3
16  3
17  4
18  4
19  4
20  4
21  5
22  5
23  6
24  5
25  5
26  5
27  7
28  6
29  7
30  6
31  5
32  5
33  5
34  4
35  6
36  5
37  5
38  7
39  6
40  6
41  7
42  8
43  7
44  6
45  7
46  8
47  8
48  8
49  9
50  8
