# Results for 1000 trials
# n   time (msec)
# ---------------
1  1
2  3
3  18
4  21
5  34
6  33
7  1
8  1
9  1
10  1
11  1
12  2
13  2
14  2
15  2
16  66
17  2
18  2
19  2
20  3
21  2
22  3
23  3
24  3
25  4
26  4
27  4
28  4
29  5
30  4
31  5
32  5
33  5
34  5
35  6
36  6
37  5
38  6
39  5
40  6
41  6
42  7
43  6
44  7
45  7
46  7
47  14
48  7
49  7
50  8
