# Results for 1000 trials
# n   time (msec)
# ---------------
1  1
2  5
3  9
4  21
5  7
6  8
7  10
8  11
9  21
10  25
11  12
12  13
13  181
14  17
15  19
16  20
17  22
18  23
19  25
20  26
21  28
22  29
23  31
24  7
25  6
26  6
27  7
28  7
29  8
30  8
31  8
32  8
33  9
34  9
35  9
36  9
37  10
38  11
39  16
40  11
41  12
42  11
43  11
44  12
45  13
46  12
47  13
48  13
49  14
50  14
